Garda_Mincio_cyclostationary_mean_rr_12w_2
1.7182204974767357
3.2927522879245243
2.143920280010772
2.0577568074002603
1.411144529583782
1.2538658174794948
0.9558259955103532
0.699451980511414
1.191927746801955
1.4378807966290597
1.303633204688886
1.7716214745430394
1.658247323201688
1.4694455741438106
1.1350570402364035
1.0018273435319829
0.8840914817691069
0.9829839359057796
0.8644624407612406
0.8177046646997315
0.910193181181382
0.5405297497661613
0.2079181163052689
0.025843239750019
-0.6634237014203551
-0.3283111503505365
-0.3127750796583662
-0.431945176830589
-0.3038830966945162
-0.4093168832213231
-0.090320694621411
0.0756276432431944
0.1513016845804344
0.3738682521258206
0.2435510657067749
0.3364935976168716
0.4184332931170823
0.6135124206160595
-0.1050493688135796
-0.1006619117803499
-0.2229423099352245
-0.3326988838860674
-0.6533664755851795
-1.1456802476084271
-1.384020574799913
-1.438394934035928
-1.84570003887404
-1.7994864374997035
-1.91627315485387
-1.8291254693501444
-1.6600188003826826
-1.0808172146503912
-1.15744394173888
-0.8853119458429555
-0.7862255354797469
-0.5035465976824367
-0.4575985908646784
-0.4643015013038306
0.0350353741516926
0.3541705599287654
0.1552127350521205
0.9689593268406604
1.2381664213929215
0.8686115472222468
0.9833474760254246
1.4151347504789702
1.2217260884736276
1.126618910051195
1.4525079416448867
1.5553386646069305
2.4169309652720328
1.9852043377090496
1.7832945870635
2.7878079422534148
1.9805834371378577
1.8811340760777868
2.11511642416114
1.7330225044153684
1.16981491337544
1.5197651447094949
1.4768312192439963
1.4185871857406491
1.5874584755396206
0.6045953552938018
0.2754756186191965
0.6278200585034527
0.8582615446700492
1.884194122454508
1.7220968203963605
1.564592937102416
1.6078567236666823
2.084940606088463
1.8253478173711717
1.9320348859507717
1.7978202152078462
1.5455589829283396
1.6634752620397455
1.9494303333537168
1.5314943643695471
0.3917746661234876
-0.6606027782603907
-0.7772528769010868
-0.8810028833896649
-0.871264974853509
-1.0932419864130196
-1.2572927615944711
-1.4400721661577975
-1.6476187529441988
-1.6179769747379718
-1.5581731675983872
-1.529428029197607
-1.5041901488261735
-1.4100746980108023
-1.2257828377263558
-0.790145522649865
-0.8130571871721963
-0.902442836663802
-0.7214638624743751
-0.6230474111291975
-0.6287979089039041
-0.4374975824634051
-0.3256003548378027
-0.3326187958533999
-0.4642526511562151
-0.5564424649799271
-0.6536732126882102
-0.3679962828274565
-0.7687156760029596
-0.358069822224988
0.2401589823223549
0.18651024745057
0.1578769452366683
0.3154170412583362
0.7106914124705696
0.5362935803813066
0.4935656651657811
0.6733364571635408
1.2829140237402832
1.4006701913684954
1.1014773829819384
1.002502511496092
0.7049628466252306
0.01672284378447
0.2843240580255616
0.4885373509490228
0.6069406748012738
0.4976146499578628
0.6700663948094691
0.6594111650728309
0.6044936747681355
0.052948532818196
0.0860316174757664
0.1696491762468198
0.8517725339873935
0.7449761379129981
0.8767976076637882
0.3756440441931867
0.2898944213251444
0.5396257885774357
0.1137691417493816
-0.0170744493597263
0.1520268583213057
0.0888137690456971
0.4466857486663421
0.3922602643835448
0.0468700679518044
-0.4772671797884811
-0.4171840560985293
-0.5002617362691253
-0.1409821598672254
-0.324638014981166
-0.7684699683489435
-0.5713959328131077
-0.3411579895594731
-0.1883191611242735
0.4488090658797618
0.2758832602644906
0.0955771368974263
-0.1233611449351772
0.43158027366636
0.4227838526929486
0.5310785776155156
0.0861093913180092
0.1884311292953669
0.1776428857078639
0.0992117347838672
-0.229353162697239
-0.4851283757189777
-1.190490657431704
-1.2779289671568224
-1.0877000945275257
-0.903208408597037
-1.549867119025862
-1.4820056580044758
-1.5397316961071004
-1.204792718795009
-1.0849735278024497
-1.0025868178403885
-1.176868794434263
-1.1033455371575651
-0.8573886538338742
-0.9111633626159774
-1.019493809970252
-1.0983476893943118
-1.073060547984142
-0.8466687718365334
-0.5047243357359388
-0.6518160839060777
-0.8379886293831904
-0.8707064594832563
-0.9648747955446424
-0.8294929361569409
-0.3627424255423285
-0.4990958486105884
-0.0786825631942473
-0.0422042080117647
-0.0904991426286146
0.8988497439577052
0.771781406992952
0.4587541937046769
0.3628056216090108
0.4341598531949339
0.2156087751760565
0.1534709187944272
0.2045287899922343
-0.1567461945754551
-0.3080082471669787
-0.5452719728079006
-0.4209504645978393
-0.4107755013301451
-1.2634893388392148
-1.315633998158296
-1.115142188992328
-0.8957623592276083
-0.8558812750307148
-0.3496770758157694
-0.148349326364711
-0.2573113824181396
-0.3136616708672617
-0.1417577002777765
-0.1938313816690738
-0.1885478555401112
-0.2106587563094061
-0.1568825239156535
-0.1504102216676137
-0.4139500652951257
-0.4875855012340994
-0.7130856145464988
-1.1638486786991562
-1.3104166825794072
-1.251110840042
-1.1601612594265194
-1.1503673979809554
-1.2894486999370898
-1.3025008104544518
-0.8199721217824434
-0.6778105116134603
-0.3289747160267301
-0.2230921396487094
-0.239679489776305
0.1824271341795475
0.5023498308264662
0.5412539523521523
0.6175687238167433
0.4957656145055365
0.4342825796879039
0.3445006081303157
-0.0244737308941792
-0.457671192837117
-0.6520727942194312
-1.3235133305564428
-1.0202447025299548
-0.8965256893994829
-1.216726625165836
-1.4496168730906789
-1.468753007227603
-1.5562459084938831
-1.203964306334944
-1.2642981471166177
-0.933785143431666
-0.6382846044548367
-0.5574639104561585
-0.594743657560709
-0.3257899989222407
-0.3515731881985676
-0.3059878469343838
-0.4301910836588073
-0.5260357169843877
-0.5852982436078484
-0.4602759587823933
-0.8898804106253
-0.962794387015206
-0.6085742631816852
-0.259022940527339
0.0242553404833758
0.0197928252592381
0.0077243578053689
-0.2999066717498825
-0.3561158703258982
-0.2929085294898484
-0.2561839588920983
0.2746683901206947
0.0428707103052707
0.4288962199618242
0.5196117540662795
0.1174048910225816
-0.3070723453222548
-0.5161663916633129
-0.3869686502094761
-0.3942370696578352
-0.4518737066996951
-0.5291437247960445
-0.5753391598414741
-0.658692680898008
-1.204810236246909
-0.1884119332395555
-0.7913219263833469
-0.8828921008907852
-0.88113980743323
-0.830659476274645
-0.842735498247573
-0.6337936332866224
-0.4871058905550242
-0.5730048218428103
-0.3340318823674667
-0.2467328432337095
-0.1506529306324044
-0.0768070965878865
-0.9528416780912294
-0.6715771203581519
-0.5926604388420039
-0.7404889690268207
-0.3568560015099583
-0.1045927966087359
-0.4733154662168835
-0.718082389714646
-0.6836676723625585
-0.2308020789132458
-0.1336544937872452
0.2477192950056856
0.7337443497407811
0.7869285857744588
0.87744663291851
0.9393065456741412
1.17692651912569
0.8139271085713385
0.6177471121443566
0.5156491833077554
0.720416783501364
0.7287075536083021
0.10214066416259
-0.0392699801403958
-0.0158436590677668
-0.5487528581583672
-0.631312207995304
-0.7147835145922128
-0.9661123784031588
-0.9552451415160342
-0.4645648512757141
-0.3628378523477577
-0.310257700718859
-0.023710374381861
0.087628943819385
0.7514593066692457
0.8305438773145183
0.5155258712114509
