Garda_Mincio_cyclostationary_mean_tg_8w_0
0.5236587035002456
1.3509802154510917
0.3958512357704328
0.5849917061511468
0.3757053108208902
0.7286771410936068
1.0115754622853463
0.7438831398236333
0.6377089726945642
0.7698270212411197
0.7870517404271702
1.0031127685665169
0.8594191024145046
0.6531078617996908
0.1141387371562344
-0.0845195036041664
0.187189101041744
0.1744352357489391
0.0381831048043702
-0.1490030276400308
-0.3494010321102007
-0.5089394497994267
-0.2579713267242329
0.0322966660967295
-0.0738678475457008
-0.4879587196788402
-0.4086542220581516
-0.3373542847809007
-0.4790775924853844
-0.2529101453707494
-0.021168297879165
-0.2413430047771765
-0.5849699291955351
-0.8730135724811918
-0.6737835212914141
-0.4646469273438349
-0.3333712159571856
-0.0328641076962207
-0.0622842585607979
-0.2356085037604353
-0.1616823862809237
-0.1410039903961524
0.0054963409227659
-0.2383790429773752
-0.9892450729584692
-1.4648679807761695
-1.9624356536229473
-2.086764819008871
-2.114658856058451
-1.7611802286252365
-1.3534004272988185
-0.9757784631461188
-0.6031388413397156
0.0008376043550718
0.4986887818416717
0.9474752801110552
1.0194508648581462
1.2544392541725191
0.8003123321891552
0.5197054336177497
0.2199270903060512
0.0060871290596381
-0.1138224205783359
-0.241443353250898
-0.4924799367169803
-0.4506908409748405
-0.5860584906753993
0.0143503075309679
0.0431235827656807
0.1008018676556831
0.1447174111689949
0.0752099285729492
-0.1029807019037539
-0.2260720513573121
-0.3129104347136559
-0.3489514122185371
-0.7232486255791797
-0.6158504198215435
-0.5597249168981085
-0.7530946454201778
-0.8151889767996499
-0.7412273416554575
-0.3746802293055603
-0.2856973671139837
-0.3103344656375509
-0.2929057030525147
0.0606792784769602
0.5571510608538931
1.0856303522090385
1.1870353898501564
1.333924609430528
1.560900631796128
1.5087144288648942
1.5254335422318666
1.668063004445374
1.214645249080328
0.4946612534443095
-0.0362405035021074
-0.1304275451879719
-0.196094929849679
-0.378993356680871
-0.5749190536797301
-0.4103754961972653
-0.9371838874212652
-1.0542304353319727
-0.8508634135262123
-0.4440473751236949
0.0577138301013497
-0.1995072459166402
-0.5490399008402055
-0.1034956336216948
0.2119346206109055
0.9584748131202712
1.371518197481175
1.2553418700809271
1.3160983339288417
1.1452919199649008
1.4361533330256502
1.8028038249256335
2.0760869440420664
1.944055288432748
1.7980060863646292
1.4672728419122203
1.5399949000914426
1.5398928815256758
1.258210601659904
1.0673540179449894
0.7448860729501345
-0.1626378679058696
-0.7817239094757101
-1.0215334220294197
-0.936779061582404
-0.5755959735334351
-0.4240367624784721
-0.2276199255819943
-0.1355163144322449
-0.0807546502319289
0.3916266369118958
0.7512756700274474
0.9404116242158252
0.7830499096653206
0.5145160315891705
0.2186136417463628
0.0204418634018328
-0.5276384711356742
-0.8919339363441077
-1.123276786345386
-1.0288590604667789
-1.3296176333215868
-1.170557975409015
-1.5302724775438583
-1.6387244922232345
-1.686190019689511
-1.5938499127077608
-1.260858123182365
-1.364094143597513
-1.555060204971891
-1.4319091076599633
-1.6747329677999223
-1.4483444927338611
-1.3803197641013658
-1.515892715611497
-0.9821884180620912
-1.0423776133476672
-0.6647602120650578
-0.5358849239253106
-0.5058695841943589
-0.1812904404596629
0.0541816764951511
0.1014135577163543
0.4469260074056957
0.4122968228485045
0.9136895078424832
0.705903198578232
0.9311585138043664
1.3792848005877023
1.3761013940308753
1.1680501369210252
0.9924071755558704
1.2311541340761487
1.4355674783412615
1.1453040753909165
1.3249270574583425
1.149782546117562
0.6383671646182305
0.5506212292580173
0.2654729904460504
0.2220321678292287
-0.0998134378997507
-0.6138717536654409
-1.2561405655633735
-1.6308691760676213
-1.5977051895901242
-1.380161409690389
-1.2591196036587382
-1.053067854791483
-0.9519998249589255
-0.9532390057654588
-0.5266350031088635
